LON,LAT,EDO,CLAVE,ESTACION,01/07/20
-114.85,31.033333,BC,SFLBN,"San Felipe, B.C.",0
-115.9375,30.531111,BC,SQNBN,"San QuintÌn, B.C. SMN*",0
-116.661667,32.568611,BC,TECATE,"Tecate, B.C. SMN*",0
-111.353889,26.009722,BCS,BLORETO,"BahÌa de Loreto, B.C.S. SMN*",3
-111.663611,25.009722,BCS,CCNBS,"Ciudad ConstituciÛn, B.C.S.",0
-109.925833,22.8975,BCS,CSLBS,"Cabo San Lucas, B.C.S.",0.01
-113.457222,27.6425,BCS,DIAZORDAZBN,"Gustavo DÌçaz Ordaz, B.C.S. SMN*",0
-113.457778,27.643611,BCS,DORBS,"DÌaz Ordaz, B.C.S.",0
-114.051944,27.963056,BCS,GNGBS,"Guerrero Negro, B.C.S.",0
-110.316667,24.116667,BCS,LAPAZob,"Observatorio de La Paz, B.C.S. SMN*",0.2
-109.697222,23.680556,BCS,LBABS,"Los Barriles, B.C.S.",0
-110.366667,24.15,BCS,LPZBS,"La Paz, B.C.S.",0.21
-111.349167,26.011667,BCS,LRTBS,"Loreto, B.C.S.",2.9
-111.983056,26.896111,BCS,MLGBS,"MulegÈ, B.C.S.",2.5
-111.829444,24.481111,BCS,PCORTESmar,"Puerto CortÈs, B.C.S. SEMAR*",0
-109.591389,23.593056,BCS,RBRBS,"La Ribera, B.C.S.",0.01
-110.059167,23.805,BCS,SANBS,"San Antonio, B.C.S.",70.4
-112.478611,26.2575,BCS,SANJUANICO,"San Juanico, B.C.S. SMN*",0.4
-109.995,24.083889,BCS,SARBS,"El Sargento, B.C.S.",0.01
-109.843889,23.738333,BCS,SBABS,"San Bartolo, B.C.S.",6
-109.708333,23.118889,BCS,SJCBS,"San JosÈ del Cabo, B.C.S.",0
-109.998611,23.555556,BCS,SLAGUNA,"Sierra La Laguna, B.C.S. SMN*",80.4
-109.713611,23.490278,BCS,SNTBS,"Santiago, B.C.S.",8.51
-112.272778,27.337778,BCS,SRLBS,"Santa RosalÌa, B.C.S.",0.01
-110.210556,23.478889,BCS,TSNBS,"Todos Santos, B.C.S.",0
-89.743889,20.003889,CAMP,BOLCA,"Bolonchen, Camp.",147.4
-90.5,19.833333,CAMP,CAMPECHEob,"Observatorio de Campeche, Camp. SMN*",97.6
-90.575556,19.295,CAMP,CANCA,"Canasayab, Camp.",195.8
-91.761389,18.654167,CAMP,CARCA,"El Carmen, Camp.",115.5
-91.765278,18.658056,CAMP,CDCCA,"Ciudad del Carmen, Camp. SMN*",69.4
-90.72,19.361667,CAMP,CHMCA,"ChampotÛn, Camp.",145.5
-90.544167,19.838333,CAMP,CMPCA,"Campeche, Camp.",271.51
-91.046111,18.183056,CAMP,CNDCA,"Candelaria, Camp.",128.31
-90.507222,19.838611,CAMP,COBCA,"Observatorio de Campeche, Camp.",144.61
-90.741111,18.604444,CAMP,ESCCA,"Esc·rcega, Camp.",166.7
-90.105556,20.184167,CAMP,HECCA,"Hecelchak·n, Camp.",288
-89.848333,19.751944,CAMP,HPOCA,"Hopelchen, Camp.",190.4
-90.820833,18.056944,CAMP,MONCLOVACAMP,"Monclova, Camp. SMN*",180.4
-90.221389,19.605833,CAMP,NYXCA,"Noh-YaxchÈ, Camp.",124.6
-92.086944,18.253056,CAMP,PLZCA,"Palizada, Camp.",93.7
-91.175833,18.972778,CAMP,SBNCA,"Sabancuy, Camp.",106
-89.860278,19.664444,CAMP,XCPCA,"Xcupil, Camp.",131.51
-89.396111,18.502222,CAMP,XPJCA,"Xpujil, Camp.",94
-99.329444,19.3225,CDMX,ACOPILCO,"Acopilco, Cd. de MÈx. UNAM*",187.46
-99.099722,19.379167,CDMX,ACULCO,"Aculco, Cd. de MÈx. SACM*",96.51
-99.210278,19.218611,CDMX,AJSDF,"Ajusco, Cd. de MÈx.",13.46
-99.188889,19.214722,CDMX,AJUSCO,"Ajusco, Cd. de MÈx. SACM*",163.1
-99.210278,19.218611,CDMX,AJUSCODF,"Ajusco, Cd. de MÈx. SACMEX*",12.19
-99.174167,19.240833,CDMX,AMC,"Academia Mexicana de Ciencias, Cd. de MÈx. UNAM*",107.03
-99.08,19.465833,CDMX,ARAGON,"Conagua AragÛn, Cd. de MÈx. UNAM*",90.7
-99.102778,19.423056,CDMX,BALBUENA,"Balbuena, Cd. de MÈx. UNAM*",104.67
-99.118056,19.469722,CDMX,BONDOJITO,"Bondojito, Cd. de MÈx. UNAM*",112.22
-99.283333,19.436389,CDMX,BOSQUEREAL,"Bosque Real, MÈx. UNAM*",130.98
-99.195,19.292222,CDMX,BTLALPAN,"Bosque de Tlalpan, Cd. de MÈx. SACM*",218.94
-98.998056,19.356111,CDMX,CARCELMUJERES,"C·rcel de Mujeres, Cd. de MÈx. SACM*",55.61
-99.171667,19.453333,CDMX,CBIDF,"Escuela Nacional de Ciencias BiolÛgicas IPN, Cd. de MÈx. SMN*",81.91
-99.171667,19.453333,CDMX,CBIOLOGIPN,"Eescuela Nacional de Ciencias BiolÛgicas IPN, Cd. de MÈx. OCAVM*",116
-99.176111,19.326111,CDMX,CCA,"Centro de Ciencias de la AtmÛsfera, Cd. de Mex. UNAM*",226.6
-99.059722,19.383889,CDMX,CCHOTE,"CCH Oriente, Cd. de MÈx. UNAM*",65.28
-99.140833,19.483333,CDMX,CCHVALLEJO,"CCH Vallejo, Cd. de MÈx. UNAM*",108.98
-99.180556,19.346667,CDMX,CCUDF,"Centro Universitario, Cd. de MÈx.",196.82
-99.082222,19.408611,CDMX,CDEPORTIVA,"Ciudad Deportiva, Cd. de MÈx. SACM*",97.02
-98.999444,19.357222,CDMX,CDMDF,"C·rcel de Mujeres, Cd. de MÈx.",51.29
-99.1125,19.407778,CDMX,CDVDF,"Ciudad Deportiva, Cd. de MÈx.",96.26
-99.1375,19.516667,CDMX,CEADF,"Campamento Amealco, Cd. de MÈx.",150.21
-99.196111,19.311667,CDMX,CENAPRED,"CCA CENAPRED, Cd. de Mex. SMN*",217
-99.077222,19.336944,CDMX,CESTRELLA,"Cerro de la Estrella, Cd. de MÈx. SACM*",122.66
-99.171667,19.1375,CDMX,CFORESTAL,"Caseta Forestal, Cd. de MÈx. SACMEX*",208.29
-99.208333,19.155556,CDMX,CFSDF,"Caseta Forestal, Cd. de MÈx.",205.49
-99.047222,19.442222,CDMX,CHAPLAGO,"Churubusco-Cd. Lago, Cd. de MÈx. SACM*",83.04
-99.136667,19.470556,CDMX,CIENMETROS,"Avenida Cien Metros, Cd. de MÈx. SACM*",148.59
-99.182778,19.486944,CDMX,CMECOAYA,"Campamento Mecoaya, Cd. de MÈx. SACM*",131.82
-99.1375,19.469722,CDMX,CMTDF,"Cien Metros, Cd. de MÈx.",148.09
-99.183333,19.486389,CDMX,CMYDF,"Campamento Mecoaya, Cd. de MÈx.",131.57
-99.134722,19.287778,CDMX,COAPA,"Coapa, Cd. de MÈx. UNAM*",122.36
-99.247222,19.306389,CDMX,CONTRERAS,"Contreras, Cd. de MÈx. UNAM*",108.69
-99.09,19.484722,CDMX,COYOLDF,"Coyol, Cd. de MÈx. SACM*",83.3
-99.196111,19.406389,CDMX,CTMDF,"Central Tacubaya Met., Cd. de MÈx.",122.6
-99.09,19.190278,CDMX,CTNDF,"San Salvador Cuautenco, Cd. de MÈx.",109.72
-99.291667,19.355278,CDMX,CUAJIMALPA,"Memetla Cuajimalpa, Cd. de MÈx. UNAM*",140.14
-99.097222,19.193611,CDMX,CUAUHTENCO,"Cuauhtenco, Cd. de MÈx. UNAM*",127.35
-99.140833,19.549444,CDMX,CUAUTEPEC,"Cuautepec, MÈx. UNAM*",107.83
-99.104722,19.282778,CDMX,CUEMANCO,"Cuemanco, Cd. de MÈx. UNAM*",172.96
-99.105,19.323333,CDMX,CULHUACAN,"Culhuac·n, Cd. de MÈx. UNAM*",147.02
-99.09,19.484167,CDMX,CYLDF,"Coyol, Cd. de MÈx.",83.55
-99.205,19.3,CDMX,DATDF,"DesviaciÛn Alta, Cd. de MÈx.",65.6
-99.310556,19.313056,CDMX,DDELOSLEONES,"Desierto de los Leones, Cd. de MÈx. SACM*",162.82
-99.131389,19.431111,CDMX,DDFDF,"Gobierno del D.F., Cd. de MÈx.",73.65
-99.162778,19.378333,CDMX,DELVALLE,"Del Valle, Cd. de MÈx. SACM*",136.39
-99.221111,19.321944,CDMX,DHUMANOS,"Derechos Humanos, Cd. de MÈx. UNAM*",128.42
-99.309167,19.313333,CDMX,DTLDF,"Desierto de los Leones, Cd. de MÈx.",162.31
-99.15,19.383333,CDMX,DVLDF,"Del Valle, Cd. de MÈx.",135.88
-99.151944,19.300556,CDMX,EAZDF,"Estadio Azteca, Cd. de MÈx.",100.55
-99.151944,19.300278,CDMX,EAZTECA,"Estadio Azteca, Cd. de MÈx. SACM*",102.84
-99.203889,19.271389,CDMX,ECOGUARDAS,"Ecoguardas Ajusco, Cd. de MÈx. SMN*",137.6
-99.203889,19.271389,CDMX,ECOGUARDAS,"Ecoguardas Ajusco, Cd. de MÈx. SMN*",137.6
-99.271111,19.373889,CDMX,ELCARTERO,"El Cartero, Cd. de MÈx. SACM*",188.48
-99.066667,19.377778,CDMX,ELMORALDF,"Lumbrera Tres RÌos, Cd. de MÈx. SACM*",82.82
-99.286667,19.363611,CDMX,ELYAQUI,"El Yaqui, Cd. de MÈx. SACM*",194.56
-99.352778,19.295278,CDMX,ELZARCO,"El Zarco, Cd. de MÈx. SACM*",323.07
-99.286389,19.3625,CDMX,EYQDF,"El Yaqui, Cd. de MÈx.",189.73
-99.352222,19.295,CDMX,EZCDF,"El Zarco, Cd. de MÈx.",322.54
-99.091667,19.478056,CDMX,GCNDF,"km 6+250 del Gran Canal, Cd. de MÈx.",109.4
-99.1325,19.431389,CDMX,GDF,"Gobierno de la Ciudad de MÈxico, Cd. de MÈx. SACM*",73.65
-99.098889,19.458611,CDMX,GEN101,"Gen. 101, Cd. de MÈx. SACM*",49.28
-99.264722,19.304722,CDMX,HUAYATLA,"Huayatla, Cd. de MÈx. SACM*",158
-99.2625,19.308056,CDMX,HYTDF,"Huayatla, Cd. de MÈx.",155.97
-99.181944,19.329722,CDMX,IIUNAM,"Instituto de IngenierÌa, Cd. de MÈx. UNAM*",158.53
-99.119444,19.496389,CDMX,INDIOSVER,"Indios Verdes, Cd. de MÈx. UNAM*",80.62
-99.07,19.349722,CDMX,IZTAPALAPA,"Iztapalapa, Cd. de MÈx. UNAM*",101.36
-98.975,19.339167,CDMX,LACALDERA,"La Caldera, Cd. de MÈx. SACM*",36.82
-99.167778,19.281667,CDMX,LAJOYA,"La Joya, Cd. de MÈx. UNAM*",157.72
-99.020556,19.345,CDMX,LAQUEBRADORA,"La Quebradora, Cd. de MÈx. SACM*",56.38
-99.310833,19.333333,CDMX,LAVENTA,"La Venta, Cd. de MÈx. SACM*",215.4
-99.120833,19.489722,CDMX,LINDAVISTA,"Lindavista, Cd. de MÈx. SACM*",100.31
-99.069167,19.420833,CDMX,LOPEZMATEOS,"LÛpez Mateos, Cd. de MÈx. SACM*",125.47
-98.978611,19.357778,CDMX,LOSREYES,"Los Reyes, MÈx. UNAM*",57.15
-99.066667,19.377778,CDMX,LU4DF,"Lumbrera Cuatro RÌos (El Moral), Cd. de MÈx.",82.05
-99.3,19.340556,CDMX,LVNDF,"La Venta, Cd. de MÈx.",229.62
-99.267222,19.5225,CDMX,MADIN,"Presa MadÌn, MÈx. UNAM*",149.75
-99.283333,19.216667,CDMX,MAGDF,"Monte Alegre, Cd. de MÈx.",131.81
-99.279722,19.229722,CDMX,MALEGRE,"Monte Alegre, Cd. de MÈx. SACM*",133.08
-99.133889,19.403333,CDMX,MCARRILLO,Marcos Carrillo Cd. de MÈx. SACM*,104.39
-99.133889,19.403333,CDMX,MCRDF,"Marcos Carrillo, Cd. de MÈx.",125.98
-99.191944,19.416389,CDMX,MDELREY,"Molino del Rey, Cd. de Mex. SMN*",100.8
-99.1175,19.356389,CDMX,MEXICALTZI,"Mexicaltzingo, Cd. de MÈx. UNAM*",160.52
-99.0175,19.196667,CDMX,MILPAALTA,"Milpa Alta, Cd. de MÈx. SACM*",93.78
-99.1275,19.365556,CDMX,MLIBRE,"Municipio Libre, Cd. de MÈx. SACM*",188.97
-99.026944,19.187222,CDMX,MLPDF,"Milpa Alta, Cd. de MÈx.",97.02
-99.233056,19.187778,CDMX,MZTDF,"Calle Mezontepec, Cd. de MÈx.",129.28
-99.093889,19.246944,CDMX,NATIVITAS,"Nativitas, Cd. de MÈx. SACM*",129.01
-99.243333,19.473889,CDMX,NAUCALPAN,"Naucalpan, MÈx. UNAM*",121.72
-99.045,19.3025,CDMX,NOPALERA,"Nopalera, Cd. de MÈx. UNAM*",69.97
-99.165278,19.469167,CDMX,NSMARIA,"N. Santa. MarÌa, Cd. de MÈx. SACM*",127.52
-99.096389,19.316389,CDMX,OCSDF,"Organismo de Cuenca AVM Sur, Cd. de MÈx.",103.6
-99.098611,19.318333,CDMX,OFICINAGAVM,"Oficina OCAVM, Cd. de MÈx. SACM*",103.1
-99.193611,19.234444,CDMX,PAMEZONTEPEC,"P. A. Mezontepec, Cd. de MÈx. SACM*",129.28
-99.071667,19.415,CDMX,PANTITLAN,"Pantitl·n, Cd. de MÈx. UNAM*",92.82
-99.100278,19.379167,CDMX,PBADF,"Planta de Bombeo Aculco, Cd. de MÈx.",95.24
-99.057778,19.433333,CDMX,PBCDF,"Planta de Bombeo Churubusco Lago, Cd. de MÈx.",90.16
-99.119444,19.486667,CDMX,PBLDF,"Planta de Bombeo Lindavista, Cd. de MÈx.",100.55
-99.037778,19.38,CDMX,PBODF,"Planta de Bombeo U. E. de Oriente, Cd. de MÈx.",89.12
-99.170556,19.435556,CDMX,PBTDF,"Planta de Bombeo Tizoc, Cd. de MÈx.",121.91
-99.201944,19.423889,CDMX,PCHAPULTEPEC,"Puerta Chapultepec, Cd. de MÈx. SACM*",153.91
-99.2,19.413056,CDMX,PCHDF,"Planta Chapultepec, Cd. de MÈx.",150.86
-99.097222,19.455833,CDMX,PGNDF,"Planta Generadora 101, Cd. de MÈx.",49.53
-99.205556,19.269444,CDMX,PICACHO,"Picacho, Cd. de MÈx. UNAM*",202.2
-99.076389,19.336944,CDMX,PLEDF,"Planta de Tratamiento La Estrella, Cd. de MÈx.",131.29
-99.068333,19.420278,CDMX,PLMDF,"Planta de Bombeo LÛpez Mateos, Cd. de MÈx.",124.96
-99.126389,19.365278,CDMX,PMLDF,"Planta de Bombeo Municipio Libre, Cd. de MÈx.",187.7
-99.090833,19.246389,CDMX,PNTDF,"Planta Nativitas, Cd. de MÈx.",127.99
-99.206111,19.436389,CDMX,POLANCO,"Polanco, Cd. de MÈx. UNAM*",158.63
-99.098889,19.384444,CDMX,PREPA2,"Prepa 2, Cd. de MÈx. UNAM*",104.35
-99.196111,19.403333,CDMX,PREPA4,"Prepa 4, Cd. de MÈx. UNAM*",117.25
-99.134722,19.307222,CDMX,PREPA5,"Prepa 5, Cd. de MÈx. UNAM*",126.74
-99.195,19.3675,CDMX,PREPA8,"Prepa 8, Cd. de MÈx. UNAM*",139.52
-99.154444,19.513056,CDMX,PRMDF,"Planta de Tratamiento RÌo Magdalena, Cd. de MÈx.",178.81
-99.154444,19.513056,CDMX,PRRDF,"Planta de Tratamiento RÌo Remedios, Cd. de MÈx.",104.92
-99.05,19.233333,CDMX,PSLDF,"Planta San Luis, Cd. de MÈx.",100.06
-99.163889,19.468889,CDMX,PSNDF,"Planta de Bombeo Nueva Santa MarÌa, Cd. de MÈx.",125.99
-99.171111,19.263056,CDMX,PSPDF,"Pueblo San Pedro M·rtir, Cd. de MÈx.",143
-99.190278,19.509167,CDMX,PTRDF,"Planta de Tratamiento Rosario, Cd. de MÈx.",106.68
-99.126111,19.285833,CDMX,PVCDF,"Planta de Bombeo Villa Coapa, Cd. de MÈx.",226.32
-99.143056,19.331944,CDMX,PXTDF,"Planta Xotepingo, Cd. de MÈx.",127.77
-99.167778,19.399167,CDMX,RADIOCOMDF,"Radiocomunicaciones, Cd. de MÈx. SACM*",133.06
-99.194167,19.296111,CDMX,RBTDF,"Rebombeo Bosque Tlalpan, Cd. de MÈx.",215.89
-99.17,19.4,CDMX,RCMDF,"Radio ComunicaciÛn, Cd. de MÈx.",142.81
-99.264444,19.288611,CDMX,RIOMAGDALENA,"RÌo Magdalena, Cd. de MÈx. SACM*",178.58
-99.190833,19.51,CDMX,ROSARIODF,"Rosario, Cd. de MÈx. SACM*",106.68
-99.155278,19.515,CDMX,RREMEDIOS,"RÌo de los Remedios, Cd. de MÈx.SACM*",104.65
-99.136944,19.425,CDMX,SACMEX,"Sistema de Aguas, Cd. de MÈx. UNAM*",86.8
-99.279444,19.326389,CDMX,SANBARTOLO,"San Bartolo, Hgo. INIFAP*",162.2
-99.266111,19.306389,CDMX,SANBERNABE,"San BernabÈ, Cd. de MÈx. UNAM*",108.59
-99.239167,19.311667,CDMX,SANFRANCISCODF,"San Francisco, Cd. de MÈx. SACM*",137.93
-99.228056,19.436667,CDMX,SANJOAQUINDF,"San JoaquÌn, Cd. de MÈx. SACM*",118.6
-99.028889,19.259722,CDMX,SANLUISDF,"San Luis, Cd. de MÈx. SACM*",94.49
-99.265278,19.362222,CDMX,SANTAFEDF,"Santa Fe, Cd. de MÈx. SACM*",188.98
-99.275,19.328611,CDMX,SBADF,"San Bartolo Ameyalco, Cd. de MÈx.",210.81
-99.274167,19.33,CDMX,SBAMEYALCO,"San Bartolo Ameyalco, Cd. de MÈx. SACM*",223.26
-99.028889,19.338333,CDMX,SCMDF,"Santa Cruz Meyehualco, Cd. de MÈx.",65.53
-99.122222,19.572222,CDMX,SGDDF,"Sierra Guadalupe, Cd. de MÈx.",0
-99.046389,19.253611,CDMX,SGREGORIO,"San Gregorio, Cd. de MÈx. UNAM*",157.38
-99.066667,19.466667,CDMX,SJADF,"San Juan de AragÛn, Cd. de MÈx.",92.34
-99.17,19.262778,CDMX,SPEDROMARTIR,"San Pedro M·rtir, Cd. de MÈx. SACM*",142.5
-99.009722,19.281389,CDMX,SPPDF,"San Pedro Tl·huac, Cd. de MÈx.",65.8
-98.960556,19.320833,CDMX,SSCDF,"SubestaciÛn ElÈctrica Santa Catarina, Cd. de MÈx.",34.53
-99.09,19.190556,CDMX,SSCUAUTENCO,"San Salvador Cuautenco, Cd. de MÈx. SACM*",110.23
-99.186389,19.455556,CDMX,TACUBA,"Tacuba, Cd. de MÈx. UNAM*",120.77
-99.196389,19.403611,CDMX,TACUBAYAob,"Observatorio de Tacubaya, Cd. de MÈx. SMN*",117.8
-99.2125,19.360833,CDMX,TARANGO,"Tarango, Cd. de MÈx. SACM*",118.63
-99.141389,19.344444,CDMX,TAXQUENA,"TaxqueÒa, Cd. de MÈx. UNAM*",187.48
-99.145278,19.555833,CDMX,TCHALMITA,"Tanque Chalmita, Cd. de MÈx. SACM*",108.72
-99.1425,19.556111,CDMX,TCMDF,"Tanque Chalmita, Cd. de MÈx.",117.61
-99.272222,19.373056,CDMX,TECDF,"Tanque el Cartero, Cd. de MÈx.",182.12
-99.246389,19.333889,CDMX,TELDF,"Tanque el Lienzo, Cd. de MÈx.",124.94
-98.971111,19.210833,CDMX,TETELCO,"Tetelco, Cd. de MÈx. SACM*",14.45
-99.098889,19.385556,CDMX,TEZDF,"Tezontle, Cd. de MÈx. SMN*",71.12
-99.170556,19.439444,CDMX,TIZOC,"Tizoc, Cd. de MÈx. SACM*",124.47
-99.079444,19.282778,CDMX,TLAHUAC,"Tl·huac, Cd. de MÈx. SACM*",66.06
-99.195,19.538611,CDMX,TLALNE,"Tlalnepantla, MÈx. UNAM*",61.06
-99.220833,19.337778,CDMX,TLIENZO,"Tanque Lienzo, Cd. de MÈx. SACMEX*",126.98
-99.211667,19.399167,CDMX,TNGDF,"Tri·ngulo, Cd. de MÈx.",145.56
-99.152778,19.208611,CDMX,TOPILEJO,"Topilejo, Cd. de MÈx. UNAM*",153.33
-99.135833,19.199444,CDMX,TOPILEJODF,"Topilejo, Cd. de MÈx. SACMEX*",173.72
-99.082222,19.441111,CDMX,TPENON,"Tanque PeÒÛn, Cd. de MÈx. SACM*",70.36
-99.135833,19.199444,CDMX,TPJDF,"Topilejo, Cd. de MÈx.",173.46
-99.084722,19.440833,CDMX,TPNDF,"Tanque PeÒÛn, Cd. de MÈx.",70.36
-99.2125,19.361944,CDMX,TRGDF,"Tarango, Cd. de MÈx.",117.09
-99.218056,19.397222,CDMX,TRIANGULO,"Tri·ngulo, Cd. de MÈx. SACM*",151.4
-99.248611,19.316667,CDMX,TSFDF,"Tanque San Francisco, Cd. de MÈx.",136.4
-99.228611,19.436389,CDMX,TSJDF,"Tanque San JoaquÌn, Cd. de MÈx.",116.05
-99.264444,19.359722,CDMX,TSLDF,"Tanque y Rebombeo Santa LucÌa, Cd. de MÈx.",179.59
-98.970833,19.210278,CDMX,TTLDF,"Tetelco, Cd. de MÈx.",15.46
-99.01,19.250278,CDMX,TULYEHUALC,"Tulyehualco, Cd. de MÈx. UNAM*",118.38
-99.189444,19.503333,CDMX,UAMAZC,"UAM Azcapotzalco, Cd. de MÈx. UNAM*",79.97
-99.036944,19.379444,CDMX,UEDEO,"Universidad de Oriente, Cd. de MÈx. SACM*",86.33
-99.181111,19.3475,CDMX,UNIVERSIDADDF,"Universidad, Cd. de MÈx. SACM*",198.86
-99.211667,19.510278,CDMX,VDCDF,"Vaso de Cristo, MÈx.",57.14
-99.126389,19.286667,CDMX,VILLACOAPA,"Villa Coapa, Cd. de MÈx. SACM*",229.87
-99.106667,19.250278,CDMX,XOCHIMILCO,"Xochimilco, Cd. de MÈx. UNAM*",90.91
-99.144444,19.332778,CDMX,XOTEPINGO,"Xotepingo, Cd. de MÈx. SACM*",127.77
-99.149167,19.372778,CDMX,ZAPATA,"Zapata, Cd. de MÈx. UNAM*",238.7
-107.482778,28.481667,CHIH,AGZCH,"Abraham Gonz·lez, Chih.",108.01
-107.255556,28.771667,CHIH,BACCH,"BachÌniva, Chih.",99
-108.209167,28.198889,CHIH,BASCH,"Basaseachi, Chih. SMN*",260.29
-108.209167,28.198889,CHIH,BASCH,"Basaseachi, Chih. SMN*",260.29
-108.206389,28.208889,CHIH,BSSCH,"Basaseachi, Chih.",234.7
-107.723611,27.033611,CHIH,BTPCH,"Batopilas, Chih.",99.2
-106.484722,28.802778,CHIH,C08099,Majalca,77
-108.52,28.147222,CHIH,C08182,Moris,121.06
-108.092778,29.216667,CHIH,C08219,PeÒitas,173
-107.6975,28.759722,CHIH,C08243,Tejolocachi,130.01
-105.963611,28.773333,CHIH,C08270,La Mesa,53.67
-107.930833,30.376667,CHIH,CAGCH,"Casas Grandes, Chih.",72.92
-106.84,28.396667,CHIH,CDCUAUHTEMOC,"Ciudad CuauhtÈmoc, Chih. SMN*",112.8
-105.446944,28.210833,CHIH,CDLCH,"Ciudad Delicias, Chih.",31.03
-108.535556,27.392222,CHIH,CHICH,"ChÌnipas, Chih. SMN*",78.12
-106.030278,28.670556,CHIH,CHIHUAHUAob,"Observatorio de Chihuahua, Chih. SMN*",27.4
-106.770556,26.229444,CHIH,CHNCH,"Chinat˙, Chih. SMN*",160.05
-106.167778,28.570556,CHIH,CHUCH,"Chihuahua, Chih.",44.17
-106.400278,31.736667,CHIH,CJZCH,"Ciudad Ju·rez, Chih.",36.51
-105.381667,27.410278,CHIH,CL2CH,"Colina hidromÈtrica, Chih.",56.51
-108.541667,27.416667,CHIH,CNDCH,"ChÌnipas, Chih.",100.51
-105.382222,27.576389,CHIH,COLINA,"Colina San Francisco Conchos, Chih. SGT*",46.75
-106.353889,26.949722,CHIH,CONCHOSob,"Observatorio de Conchos, Chih. SMN*",101
-107.633333,27.75,CHIH,CRLCH,"Creel, Chih.",124.92
-105.5,28.17,CHIH,DELICIAS,"Ciudad Delicias, Chih. SMN*",66
-106.390278,26.473333,CHIH,ELVERGELSMN,"El Vergel, Chih. SMN*",194.8
-106.119444,28.614722,CHIH,ERECH,"El RejÛn, Chih.",44.17
-105.628889,28.166111,CHIH,FIMCH,"Francisco I. Madero, Chih.",56
-107.072222,26.816667,CHIH,GCCCH,"Guachochi, Chih. SMN*",142.2
