LON,LAT,EDO,CLAVE,ESTACION,01/08/20
-106.353889,26.949722,CHIH,CONCHOSob,"Observatorio de Conchos, Chih. SMN*",10.2
-107.633333,27.75,CHIH,CRLCH,"Creel, Chih.",54.22
-105.5,28.17,CHIH,DELICIAS,"Ciudad Delicias, Chih. SMN*",12.25
-106.390278,26.473333,CHIH,ELVERGELSMN,"El Vergel, Chih. SMN*",36.6
-106.119444,28.614722,CHIH,ERECH,"El RejÛn, Chih.",12.22
-105.628889,28.166111,CHIH,FIMCH,"Francisco I. Madero, Chih.",4
-107.072222,26.816667,CHIH,GCCCH,"Guachochi, Chih. SMN*",10.4
-108.3,29.2,CHIH,GPCCH,"Guapoca, Chih.",92.64
-107.072778,26.813056,CHIH,GRCCH,"Guerachi, Chih.",68.01
-107.879167,26.870833,CHIH,IGNCH,"San Ignacio, Chih.",113.01
-107.879167,26.870833,CHIH,INGCH,"San Ignacio, Chih.",110.01
-108.427222,30.838889,CHIH,JANOS,"Janos, Chih. SMN*",17.8
-105.414167,27.544722,CHIH,LBQCH,"La Boquilla, Chih.",0
-107.025833,29.88,CHIH,LJSCH,"Las Lajas, Chih.",11.81
-105.28,28.984444,CHIH,LLNCH,"Ing. Luis L. LeÛn, Chih.",16.01
-106.486111,28.803333,CHIH,MAJALCA,"Cumbres de Majalca, Chih. SMN*",10.2
-104.43,29.583333,CHIH,OJINAGAC,"Ojinaga RÌo Conchos, Chih. CILA*",8.25
-104.410833,29.565,CHIH,OJNCH,"Ojinaga, Chih.",7
-105.254167,26.546389,CHIH,PAGCH,"Pico del ¡guila, Chih.",8.03
-104.74,29.5,CHIH,PEGUIS,"Peguis, Chih. SGT*",1.75
-105.675556,26.917778,CHIH,PRRCH,"Observatorio de Parral, Chih.",7.63
-106.085556,28.656944,CHIH,QIJCH,"Observatorio de Chihuahua, Chih.",12.22
-107.973333,26.9425,CHIH,TBRSI,"San Francisco, Chih.",46.8
-107.85,28.95,CHIH,TMCCH,"Observatorio de TemÛsachic, Chih.",55.91
-107.384167,29.5625,CHIH,TNTCH,"El Tintero, Chih.",22.05
-107.9125,27.216667,CHIH,URECH,"Urique, Chih.",114.4
-105.16,26.738611,CHIH,VICCH,"Villa Coronado, Chih.",8.04
-105.773333,27.99,CHIH,VILLALBA,"Villalba, Chih. SGT*",4.5
-105.806944,27.454444,CHIH,VZRCH,"Valle de Zaragoza, Chih.",4.02
-92.804167,16.552778,CHIS,ACACP,"Acala, Chis.",248.4
-92.778889,16.401389,CHIS,ANGCP,"Doctor Belisario DomÌnguez, Chis.",292.31
-92.300278,15.124722,CHIS,ARGOVIA,"Finca Argovia, Chis. SGT*",141.8
-93.8975,16.241111,CHIS,AROCP,"Observatorio de Arriaga, Chis.",364.62
-92.905833,16.997222,CHIS,BOCHIL,"Bochil, Chis. SGT*",247.7
-93.15,16.641944,CHIS,BOQCP,"BoquerÛn, Chis.",193.9
-92.716667,15.35,CHIS,CACCP,"Cacaluta, Chis.",593.72
-92.479167,16.308333,CHIS,CASCP,"Cascajal, Chis.",241.61
-92.483056,15.969167,CHIS,CATARINITAS,"Catarinitas, Chis. SGT*",239.8
-91.703333,17.472222,CHIS,CHACAMAX,"Chacamax, Chis. SGT*",332.2
-91.710278,16.383056,CHIS,CHAYABE,"Finca ChayabÈ, Chis. SGT*",390.9
-92.281389,15.750278,CHIS,CHICOMUSELO,"Chicomuselo, Chis. SGT*",313.4
-93.100556,16.941667,CHIS,CHICP,"Manuel Moreno Torres, Chis.",321.8
-92.283333,15.75,CHIS,CHMCP,"Chicomuselo, Chis.",355.9
-92.133333,16.233333,CHIS,COMITANob,"Observatorio de Comit·n, Chis. SMN*",139.6
-92.1,16.2,CHIS,COOCP,"Observatorio de Comit·n, Chis.",171.01
-93.906111,16.2425,CHIS,CREDARRIAGA,"Cred Arriaga, Chis. SMN*",318.22
-93.076389,16.166944,CHIS,CREDREVOLUCIONM,"Cred RevoluciÛn Mexicana, Chis. SMN*",226.3
-92.965278,15.727778,CHIS,CUXTEPEQUES,"Finca Cuxtepeques, Chis. SGT*",435.9
-92.575,15.204167,CHIS,DESCP,"Despoblado, Chis.",583.24
-92.584722,16.725833,CHIS,ELARCOTETE,"El Arcotete, Chis. SGT*",248.2
-92.95,15.495833,CHIS,ELNCP,"El Novillero, Chis.",469.5
-92.808056,15.656667,CHIS,ELTRIUNFO,"El Triunfo, Chis. SMN*",407.4
-92.755278,15.071111,CHIS,ENCRUCIJADA,"La Encrucijada, Chis. SMN*",318
-92.829444,17.373056,CHIS,ESCALONCP,"El EscalÛn, Chis. SGT*",403.5
-92.666667,15.316667,CHIS,ESCCP,"Escuintla, Chis.",671.22
-92.67,15.33,CHIS,ESCUINTLA,"Escuintla, Chis. SMN*",348.45
-93.342222,17.216667,CHIS,EZAPATACFE,"Emiliano Zapata, Chis. CFE*",402.9
-92.325278,15.173889,CHIS,FHACP,"Finca Hamburgo, Chis.",721.5
-93.125,16.975,CHIS,GRICP,"Grijalva, Chis.",413.5
-92.402778,14.997222,CHIS,HUECP,"Huehuet·n, Chis.",575.02
-92.472222,15.133333,CHIS,HUICP,"Huixtla, Chis.",651.4
-92.454167,16.712778,CHIS,HUIXTAN,"Huixt·n, Chis. SGT*",232.8
-92.184722,14.626111,CHIS,ILRAYON,"Ignacio LÛpez RayÛn, Chis. SGT*",158.4
-92.72,15.886111,CHIS,JALTENANGO,"Jaltenango, Chis. SGT*",309.1
-92.725,15.866667,CHIS,JAPCP,"Jaltenango, Chis.",353.7
-93.381389,17.364167,CHIS,JDGCP,"Juan de Grijalva, Chis.",335.6
-92.898611,15.996389,CHIS,JSBCP,"Juan Sabines, Chis.",369
-93.560278,16.692778,CHIS,LASFLORESCFE,"Las Flores, Chis. CFE*",148.1
-91.73,16.114444,CHIS,LMONTEBELLO,"Lagunas de Montebello, Chis. SMN*",338
-93.598889,17.178611,CHIS,MALCP,"NezahualcÛyotl, Chis.",380.2
-92.883333,15.45,CHIS,MAPCP,"Mapastepec, Chis.",440.5
-92.2675,15.333333,CHIS,MOTOZINTLA,"Motozintla, Chis. SGT*",143.4
-93.631667,16.493889,CHIS,NVAPALESTINA,"Nueva Palestina, Chis. SGT*",214.4
-93.150556,17.220556,CHIS,OCOCP,"Ocotepec, Chis.",364.2
-99.420833,18.990833,CHIS,OCUMX,"Ocuil·n de Arteaga, MÈx",361.59
-92.3375,16.851111,CHIS,OXCHUC,"Oxchuc, Chis. SGT*",261
-93.861944,16.055278,CHIS,PAREDONmar,"ParedÛn, Chis. SEMAR*",374.8
-91.968056,15.848611,CHIS,PCOCP,"Puente Concordia, Chis.",186.34
-91.967778,15.849444,CHIS,PCONCORDIACFE,"Puente Concordia, Chis. CFE*",175.9
-93.458611,17.446111,CHIS,PENCP,"¡ngel Albino Corzo, Chis.",506.5
-93.216667,15.691667,CHIS,PIJCP,"Pijijiapan, Chis.",415.81
-91.990278,17.525833,CHIS,PLQCP,"Palenque, Chis. SMN*",259.4
-92.618056,16.7475,CHIS,QUIOSCO,"Quiosco, Chis. SGT*",298.2
-92.666667,15.916667,CHIS,REFCP,"Reforma, Chis.",368.13
-93.079167,16.158333,CHIS,REVCP,"RevoluciÛn Mexicana, Chis.",242.91
-92.35,17.566667,CHIS,SAACP,"Salto de Agua, Chis.",462.3
-92.332778,17.56,CHIS,SALTODEAGUA,"Salto de Agua, Chis. SGT*",421.4
-92.239167,15.776667,CHIS,SANMIGUELCFE,"San Miguel, Chis. CFE*",258.1
-93.383333,17.425,CHIS,SAYCP,"Sayula, Chis.",470.11
-92.633333,16.733333,CHIS,SCOCP,"Observatorio de San CristÛbal, Chis.",213.6
-92.616667,16.741667,CHIS,SCRCP,"Puente Morelos, Chis.",240.7
-93.056389,16.4525,CHIS,SDOCP,"Santo Domingo, Chis.",295.02
-93.55,17.35,CHIS,SITALA,"Sitala, Chis. SGT*",219.5
-93.085,17.561111,CHIS,SJOCP,"San JoaquÌn, Chis.",380.4
-92.239444,15.775,CHIS,SMICP,"San Miguel, Chis.",262.61
-92.820833,16.938889,CHIS,SNACP,"Santa MarÌa, Chis.",265.31
-92.243333,14.99,CHIS,TAMCP,"Tapachula Malpaso, Chis.",1008
-92.296389,14.886944,CHIS,TAPACHULAob,"Observatorio de Tapachula, Chis. SMN*",243.8
-92.260556,14.908056,CHIS,TAPCP,"Tapachula, Chis.",311
-93.529167,15.875,CHIS,TPICP,"Tres Picos, Chis.",557.7
-93.1,16.761944,CHIS,TUXCP,"Tuxtla Oriente, Chis.",281.54
-93.147222,16.762778,CHIS,TUXTLAGTZob,"Observatorio de Tuxtla GutiÈrrez, Chis. SMN*",138.6
-93.133333,16.75,CHIS,TXOCP,"Observatorio de Tuxtla GutiÈrrez, Chis.",322.52
-93.068056,16.716944,CHIS,TXZCP,"Tuxtla GutiÈrrez Zoomat, Chis.",246.8
-93.414167,17.231111,CHIS,TZIMBACCFE,"Tzimbac, Chis. CFE*",225.3
-93.270833,16.233333,CHIS,VIFCP,"Villaflores, Chis.",214.91
-93.330556,17.116667,CHIS,YAMCP,"YamonhÛ, Chis.",254.21
-100.837222,28.344444,COAH,ADLCL,"Allende, Coah.",0
-101.057222,29.446944,COAH,AMSCL,"Internacional La Amistad, Coah.",0
-100.929722,25.561111,COAH,ARACL,"Ramos Arizpe Aeropuerto, Coah.",4
-101.116667,29.15,COAH,CBRCL,"Cabeceras, Coah.",0
-102.064444,26.983333,COAH,CCGCL,"Cuatro CiÈnegas, Coah.",0
-100.950278,29.327778,COAH,CDACL,"Ciudad AcuÒa, Coah.",19
-100.661111,26.844444,COAH,CDLCL,"Candela, Coah.",0
-100.95,29.213611,COAH,CNTCL,"El Centenario, Coah.",28
-102.037778,26.990278,COAH,CUATROCIENEGAS,"Cuatro CiÈnegas, Coah. SMN*",1
-103.469167,25.542222,COAH,CYTCL,"Coyote, Coah.",11.01
-100.920833,25.436111,COAH,ESLCL,"SecretarÌa de Agricultura Saltillo, Coah.",17.5
-103.262778,25.773889,COAH,FIMCL,"Francisco I. Madero, Coah.",0
-100.833333,28.823056,COAH,LAFRAGUA,"La Fragua, Coah. SGT*",12.75
-100.954444,29.329167,COAH,LASVACASC,"Las Vacas. Ciudad AcuÒa, Coah. CILA*",3.2
-100.832222,28.82,COAH,LFGCL,"La Fragua, Coah.",0
-103.228056,25.527778,COAH,MATCL,"Matamoros, Coah.",0.5
-101.4225,26.908333,COAH,MCVCL,"Observatorio de Monclova, Coah.",0.5
-101.711389,28.013056,COAH,MORELOSMUZQUIZ,"Morelos M˙zquiz, Coah. SMN*",0.6
-100.5325,28.706667,COAH,PNGCL,"Observatorio de Piedras Negras, Coah.",18.5
-101.002222,27.422222,COAH,PRSCL,"Progreso, Coah.",1
-100.556944,28.667778,COAH,RIOESCONDIDOC,"RÌo Escondido Villa De Fuentes, Coah. CILA*",17
-100.634444,28.898611,COAH,RioSanRodrigoC,"RÌo San Rodrigo cerca El Moral, Piedras Negras Coah., CILA*",5.5
-100.575556,25.273333,COAH,SAACL,"San Antonio de las Alazanas, Coah.",8
-101.016667,25.376389,COAH,SALCL,"Observatorio de Saltillo, Coah.",36.6
-101.016667,25.376389,COAH,SALTILLOob,"Observatorio de Saltillo, Coah. SMN*",36.4
-100.730833,29.071944,COAH,SANDIEGOC,"San Diego Jimenez, Coah. CILA*",16.25
-101.213056,28.399444,COAH,SANTACECILIA,"Santa Cecilia, Coah. SMN*",2.53
-101.122778,27.846667,COAH,SBNCL,"Sabinas, Coah.",0.01
-100.953889,29.034167,COAH,SMGCL,"San Miguel, Coah.",1
-103.699722,27.285278,COAH,SMJCL,"Sierra Mojada, Coah.",2
-102.979444,25.7575,COAH,SPECL,"San Pedro, Coah.",0.01
-101.016667,25.376389,COAH,STOCL,"Saltillo, Coah.",10.7
-103.45,25.541667,COAH,TORCL,"Observatorio de TorreÛn, Coah.",11.3
-103.45,25.533333,COAH,TORREONob,"Observatorio de TorreÛn, Coah. SMN*",8
-100.95,27.519444,COAH,VCARRANZA,"Venustiano Carranza, Coah. SMN*",0.4
-100.616111,27.515,COAH,VCRCL,"Venustiano Carranza, Coah.",0
-102.808056,25.328333,COAH,VSCCL,"Viesca, Coah.",0
-100.898889,29.033889,COAH,ZPTCL,"Zapata, Coah.",0
-103.613056,19.2475,COL,BVSCM,"Buenavista, Col.",336.03
-103.725556,18.758611,COL,CDOCM,"Cerro de Ortega, Col.",280.07
-103.702778,19.295,COL,CHNCM,"El Chanal, Col.",359.6
-103.757222,19.3175,COL,CMLCM,"Comala, Col.",319.32
-103.804167,19.2125,COL,CQMCM,"Coquimatl·n, Col.",343.6
-103.6,19.325,COL,CUACM,"CuauhtÈmoc, Col.",314.2
-103.884444,19.111389,COL,DJLCM,"Presa derivadora Jala, Col.",371.11
-110.953611,18.726667,COL,ISOCORROmar,"Isla Socorro, Col. SEMAR*",461.26
-103.866389,19.17,COL,LAECM,"La Esperanza, Col.",418
-103.774167,18.809167,COL,LDACM,"Laguna de Amela, Col.",285.76
-103.725278,19.223333,COL,LPSCM,"La Posta, Col.",257.92
-104.297778,19.069167,COL,MANZANILLOmar,"Manzanillo, Col. SEMAR*",486.25
-104.316667,19.046389,COL,MANZANILLOob,"Observatorio de Manzanillo, Col. SMN*",493.4
-104.318611,19.044444,COL,MNZCM,"Observatorio de Manzanillo, Col.",554.11
-103.8125,19.3275,COL,PNTCM,"PeÒitas, Col.",346.5
-104.100556,18.938611,COL,RDRCM,"Radar, Col.",483.61
-103.700833,19.408333,COL,SCHCM,"Suchitl·n, Col.",113.1
-103.9175,19.463611,COL,SMANANTLANI,"Sierra Manatl·n 1, Jal. SMN*",152.6
-103.867778,18.911667,COL,TCMCM,"Tecom·n, Col.",468.03
-103.663333,19.2775,COL,TRPCM,"Trapiche, Col.",285.51
-99.329444,19.3225,DF,ACOPILCO,"Acopilco, Cd. de MÈx. UNAM*",213.71
-99.099722,19.379167,DF,ACULCO,"Planta de Bombeo Aculco, Cd. de MÈx. SACMEX*",91.96
-99.210278,19.218611,DF,AJSDF,"Ajusco, Cd. de MÈx.",32.51
-99.188889,19.214722,DF,AJUSCO,"Ajusco, Cd. de MÈx. UNAM*",176.38
-99.210278,19.218611,DF,AJUSCODF,"Ajusco, Cd. de MÈx. SACMEX*",32.51
-99.174167,19.240833,DF,AMC,"Academia Mexicana de Ciencias, Cd. de MÈx. UNAM*",156.61
-99.08,19.465833,DF,ARAGON,"Conagua AragÛn, Cd. de MÈx. UNAM*",60.13
-99.102778,19.423056,DF,BALBUENA,"Balbuena, Cd. de MÈx. UNAM*",132.29
-99.118056,19.469722,DF,BONDOJITO,"Bondojito, Cd. de MÈx. UNAM*",115.47
-99.283333,19.436389,DF,BOSQUEREAL,"Bosque Real, MÈx. UNAM*",182.16
-99.195,19.292222,DF,BTLALPAN,"Rebombeo Bosque de Tlalpan, Cd. de MÈx. SACMEX*",150.86
-98.998056,19.356111,DF,CARCELMUJERES,"C·rcel de Mujeres, Cd. de MÈx. SACMEX*",65.28
-99.171667,19.453333,DF,CBIDF,"Escuela Nacional de Ciencias BiolÛgicas IPN, Cd. de MÈx. SMN*",82.43
-99.171667,19.453333,DF,CBIOLOGIPN,"Eescuela Nacional de Ciencias BiolÛgicas IPN, Cd. de MÈx. OCAVM*",85.2
-99.176111,19.326111,DF,CCA,"Centro de Ciencias de la AtmÛsfera, Cd. de MÈx UNAM*",145.4
-99.059722,19.383889,DF,CCHOTE,"CCH Oriente, Cd. de MÈx. UNAM*",88.44
-99.140833,19.483333,DF,CCHVALLEJO,"CCH Vallejo, Cd. de MÈx. UNAM*",105.46
-99.180556,19.346667,DF,CCUDF,"Universidad, Cd. de MÈx.",57.91
-99.082222,19.408611,DF,CDEPORTIVA,"Ciudad Deportiva, Cd. de MÈx. SACMEX*",115.06
-98.999444,19.357222,DF,CDMDF,"C·rcel de Mujeres, Cd. de MÈx.",65.53
-99.1125,19.407778,DF,CDVDF,"Ciudad Deportiva, Cd. de MÈx.",115.76
-99.1375,19.516667,DF,CEADF,"Campamento Amealco, Cd. de MÈx.",85.72
-99.196111,19.311667,DF,CENAPRED,"Centro de Ciencias de la AtmÛsfera CENAPRED, Cd. de MÈx SMN*",145
-99.077222,19.336944,DF,CESTRELLA,"Planta de Tratamiento Cerro de La Estrella, Cd. de MÈx. SACMEX*",76.19
-99.171667,19.1375,DF,CFORESTAL,"Caseta Forestal, Cd. de MÈx. SACMEX*",227.31
-99.208333,19.155556,DF,CFSDF,"Caseta Forestal, Cd. de MÈx.",243.06
-99.047222,19.442222,DF,CHAPLAGO,"Planta de Bombeo Churubusco Lago, Cd. de MÈx. SACMEX*",55.12
-99.136667,19.470556,DF,CIENMETROS,"Avenida Cien Metros, Cd. de MÈx. SACMEX*",171.95
-99.182778,19.486944,DF,CMECOAYA,"Campamento Mecoaya, Cd. de MÈx. SACMEX*",143.5
-99.1375,19.469722,DF,CMTDF,"Avenida Cien Metros, Cd. de MÈx.",171.95
-99.183333,19.486389,DF,CMYDF,"Campamento Mecoaya, Cd. de MÈx.",168.5
-99.134722,19.287778,DF,COAPA,"Coapa, Cd. de MÈx. UNAM*",97.75
-99.19,19.3375,DF,CONAGUAOFC,"Conagua Oficinas Centrales, Cd. de MÈx SGT*",151.66
-99.247222,19.306389,DF,CONTRERAS,"Contreras, Cd. de MÈx. UNAM*",111.41
-99.09,19.484722,DF,COYOLDF,"Coyol, Cd. de MÈx. SACMEX*",71.89
-99.196111,19.406389,DF,CTMDF,"Observatorio de Tacubaya, Cd. de MÈx.",146.55
-99.09,19.190278,DF,CTNDF,"San Salvador Cuauhtenco, Cd. de MÈx.",195.57
-99.291667,19.355278,DF,CUAJIMALPA,"Memetla Cuajimalpa, Cd. de MÈx. UNAM*",175.73
-99.097222,19.193611,DF,CUAUHTENCO,"Cuauhtenco, Cd. de MÈx. UNAM*",133.72
-99.140833,19.549444,DF,CUAUTEPEC,"Cuautepec, Cd. de MÈx. UNAM*",84.16
-99.104722,19.282778,DF,CUEMANCO,"Cuemanco, Cd. de MÈx. UNAM*",166.8
-99.105,19.323333,DF,CULHUACAN,"Culhuac·n, Cd. de MÈx. UNAM*",93.34
-99.09,19.484167,DF,CYLDF,"Coyol, Cd. de MÈx.",71.89
-99.205,19.3,DF,DATDF,"DesviaciÛn Alta, Cd. de MÈx.",48.2
-99.310556,19.313056,DF,DDELOSLEONES,"Desierto de los Leones, Cd. de MÈx. SACMEX*",97.29
-99.131389,19.431111,DF,DDFDF,"Gobierno de la Ciudad de MÈxico, Cd. de MÈx.",116.32
-99.162778,19.378333,DF,DELVALLE,"Del Valle, Cd. de MÈx. SACMEX*",106.67
-99.221111,19.321944,DF,DHUMANOS,"Derechos Humanos, Cd. de MÈx. UNAM*",128.4
-99.309167,19.313333,DF,DTLDF,"Desierto de los Leones, Cd. de MÈx.",127.26
-99.15,19.383333,DF,DVLDF,"Del Valle, Cd. de MÈx.",113.28
-99.151944,19.300556,DF,EAZDF,"Estadio Azteca, Cd. de MÈx.",134.62
