LON,LAT,EDO,CLAVE,ESTACION,01/09/18
-109.998611,23.555556,BCS,SLAGUNA,"Sierra La Laguna, B.C.S. SMN*",371
-109.924444,22.888333,BCS,SLUBS,"Cabo San Lucas, B.C.S. SMN*",28.6
-109.716667,23.45,BCS,SNTBS,"Santiago, B.C.S.",220.38
-112.283333,27.3,BCS,SRLBS,"Santa RosalÌa, B.C.S.",24.5
-110.216667,23.433333,BCS,TSNBS,"Todos Santos, B.C.S.",77.91
-89.743889,20.003889,CAMP,BOLCA,"Bolonchen, Camp.",142
-90.575556,19.295,CAMP,CANCA,"Canasayab, Camp.",299.63
-91.761389,18.654167,CAMP,CARCA,"El Carmen, Camp.",168.52
-91.765278,18.658056,CAMP,CDCCA,"Ciudad del Carmen, Camp. SMN*",145.2
-90.72,19.361667,CAMP,CHMCA,"ChampotÛn, Camp.",224.04
-90.544167,19.838333,CAMP,CMPCA,"Campeche, Camp.",223.01
-91.046111,18.183056,CAMP,CNDCA,"Candelaria, Camp.",189.34
-90.507222,19.838611,CAMP,COBCA,"Observatorio de Campeche, Camp.",297.41
-90.741111,18.604444,CAMP,ESCCA,"Esc·rcega, Camp.",179.26
-90.105556,20.184167,CAMP,HECCA,"Hecelchakan, Camp.",126.22
-89.848333,19.751944,CAMP,HPOCA,"Hopelchen, Camp.",264.2
-90.820833,18.056944,CAMP,MONCLOVACAMP,"Monclova, Camp. SMN*",177.6
-90.221389,19.605833,CAMP,NYXCA,"Noh-YaxchÈ, Camp.",316.2
-90.374167,19.943333,CAMP,PETENES,"Los Petenes, Camp. SMN*",249
-92.086944,18.253056,CAMP,PLZCA,"Palizada, Camp.",230.5
-91.175833,18.972778,CAMP,SBNCA,"Sabancuy, Camp.",325.91
-89.860278,19.664444,CAMP,XCPCA,"Xcupil, Camp.",205.73
-102.585833,22.177222,CAMP,XPJCA,"Xpujil, Camp.",79.6
-107.482778,28.481667,CHIH,AGZCH,"Abraham Gonz·lez, Chih.",231.01
-107.255556,28.771667,CHIH,BACCH,"BachÌniva, Chih.",103.5
-108.209167,28.198889,CHIH,BASCH,"Basaseachi, Chih. SMN*",116.08
-106.219444,27.446667,CHIH,BOCADELRIO,"Boca del RÌo, Chih. SMN*",0.5
-108.206389,28.208889,CHIH,BSSCH,"Basaseachi, Chih.",184.5
-107.723611,27.033611,CHIH,BTPCH,"Batopilas, Chih.",174.8
-107.9,27.9,CHIH,BTVCH,"Batovira, Chih.",130.01
-106.5,29.05,CHIH,C08099,"Majalca, Chih.",176
-108.083333,29.216667,CHIH,c08219,"PeÒitas, Chih.",87
-107.7,28.75,CHIH,C08243,"Tejolocachi, Chih.",102.18
-105.966667,28.7,CHIH,C08270,"La Mesa, Chih.",62.82
-107.930833,30.376667,CHIH,CAGCH,"Casas Grandes, Chih.",51.33
-105.171389,27.685556,CHIH,CCOCH,"Ciudad Camargo, Chih.",0.8
-105.446944,28.210833,CHIH,CDLCH,"Ciudad Delicias, Chih.",67.01
-106.770556,26.229444,CHIH,CHNCH,"Chinat˙, Chih. SMN*",211.92
-106.167778,28.570556,CHIH,CHUCH,"Chihuahua, Chih.",88
-106.400278,31.736667,CHIH,CJZCH,"Ciudad Ju·rez, Chih.",59
-105.381667,27.410278,CHIH,CL2CH,"Colina (hidromÈtrica), Chih.",85.5
-105.382222,27.576389,CHIH,CLNCH,"Ing. Andrew Weiss, Chih.",82.5
-108.541667,27.416667,CHIH,CNDCH,"Chinipas, Chih.",192.51
-106.871111,28.418611,CHIH,CUACH,"CuauhtÈmoc, Chih.",130.01
-106.119444,28.614722,CHIH,ERECH,"El RejÛn, Chih.",88
-105.628889,28.166111,CHIH,FIMCH,"Francisco I. Madero, Chih.",67.02
-107.072222,26.816667,CHIH,GCCCH,"Guachochi, Chih. SMN*",146.6
-108.3,29.2,CHIH,GPCCH,"Guapoca, Chih.",87.91
-107.072778,26.813056,CHIH,GRCCH,"Guerachi, Chih.",118.62
-107.879167,26.870833,CHIH,IGNCH,"San Ignacio, Chih.",157
-104.912778,27.126667,CHIH,JMNCH,"JimÈnez, Chih.",58.58
-105.414167,27.544722,CHIH,LBQCH,"La Boquilla, Chih.",91
-107.025833,29.88,CHIH,LJSCH,"Las Lajas, Chih.",56.02
-105.28,28.984444,CHIH,LLNCH,"Ing. Luis L. LeÛn, Chih.",36.11
-107.994167,27.858611,CHIH,MAGCH,"Maguarichi, Chih. SMN*",116.07
-104.410833,29.565,CHIH,OJNCH,"Ojinaga, Chih.",95.1
-105.254167,26.546389,CHIH,PAGCH,"Pico del ¡guila, Chih.",144.62
-105.620556,28.165278,CHIH,PFCOIMADERO,"Presa Francisco I. Madero, Chih. SGT*",51.75
-105.675556,26.917778,CHIH,PRRCH,"Parral, Chih.",174.44
-106.085556,28.656944,CHIH,QIJCH,"Observatorio de Chihuahua, Chih.",88
-106.383333,26.466667,CHIH,RVGCH,"El Vergel, Chih.",91.88
-107.973333,26.9425,CHIH,TB2CH,"Tubares II, Chih.",224.4
-107.85,28.95,CHIH,TMCCH,"TemÛsachic, Chih.",97.89
-107.384167,29.5625,CHIH,TNTCH,"El Tintero, Chih.",49.52
-107.9125,27.216667,CHIH,URECH,"Urique, Chih.",393.91
-107.916944,27.215556,CHIH,URICH,"Urique, Chih. SMN*",277.87
-105.16,26.738611,CHIH,VICCH,"Villa Coronado, Chih.",148.14
-105.806944,27.454444,CHIH,VZRCH,"Valle de Zaragoza, Chih.",96.51
-108.166667,29.666667,CHIH,YEPCH,"Yepachic, Chih.",120
-92.804167,16.552778,CHIS,ACACP,"Acala, Chis.",279.4
-92.034722,16.737778,CHIS,ALTAMIRANO,"Altamirano, Chis. SGT*",199
-92.778889,16.401389,CHIS,ANGCP,"Doctor Belisario DomÌnguez, Chis.",209.34
-92.300278,15.124722,CHIS,ARGOVIA,"Finca Argovia, Chis. OCFS*",598.8
-93.8975,16.241111,CHIS,AROCP,"Arriaga, Chis.",303.73
-93.427222,17.253611,CHIS,AZAPACCFE,"Azapac, Chis. CFE*",108.3
-92.905833,16.997222,CHIS,BOCHIL,"Bochil, Chis. OCFS*",264.4
-93.15,16.641944,CHIS,BOQCP,"BoquerÛn, Chis.",355.3
-92.716667,15.35,CHIS,CACCP,"Cacaluta, Chis.",593.32
-92.4875,16.308333,CHIS,CASCAJAL,"Cascajal, Chis. SGT*",84.4
-92.479167,16.308333,CHIS,CASCP,"Cascajal, Chis.",73.6
-92.483056,15.969167,CHIS,CATARINITAS,"Catarinitas, Chis. SGT*",209.8
-91.703333,17.472222,CHIS,CHACAMAX,"Chacamax, Chis. SGT*",228.8
-92.281389,15.750278,CHIS,CHICOMUSELO,"Chicomuselo, Chis. SGT*",370
-93.100556,16.941667,CHIS,CHICP,"Manuel Moreno Torres, Chis.",170.41
-92.283333,15.75,CHIS,CHMCP,"Chicomuselo, Chis.",284.9
-92.1,16.2,CHIS,COOCP,"Observatorio de Comit·n, Chis.",95.34
-92.575,15.204167,CHIS,DESCP,"Despoblado, Chis.",477.74
-92.590833,16.686111,CHIS,ELAGUAJE,"El Aguaje, Chis. SGT*",95
-92.828611,16.787778,CHIS,ELBURRERO,"El Burrero, Chis. OCFS*",276.2
-92.95,15.495833,CHIS,ELNCP,"El Novillero, Chis.",365.51
-92.808056,15.656667,CHIS,ELTRIUNFO,"El Triunfo, Chis. SMN*",312.2
-92.755278,15.071111,CHIS,ENCRUCIJADA,"La Encrucijada, Chis. SMN*",227
-92.666667,15.316667,CHIS,ESCCP,"Escuintla, Chis.",662.42
-92.67,15.33,CHIS,ESCUINTLA,"Escuintla SMN, Chis.",493.25
-93.342222,17.216667,CHIS,EZAPATACFE,"Emiliano Zapata, Chis. CFE*",261.3
-93.125,16.975,CHIS,GRICP,"Grijalva, Chis.",141.21
-92.402778,14.997222,CHIS,HUECP,"Huehuet·n, Chis.",475.32
-92.472222,15.133333,CHIS,HUICP,"Huixtla, Chis.",415.24
-92.471389,15.146944,CHIS,HUIXTLA,"Huixtla, Chis. OCFS*",395.9
-92.184722,14.626111,CHIS,ILRAYON,"Ignacio LÛpez RayÛn, Chis. OCFS*",121.1
-92.72,15.886111,CHIS,JALTENANGO,"Jaltenango, Chis. SGT*",546.6
-92.725,15.866667,CHIS,JAPCP,"Jaltenango, Chis.",701.5
-93.381389,17.364167,CHIS,JDGCP,"Juan de Grijalva, Chis.",297
-92.898611,15.996389,CHIS,JSBCP,"Juan Sabines, Chis.",451.11
-90.702222,16.580833,CHIS,LACCP,"Lacant˙n, Chis.",341.51
-93.28,17.96,CHIS,MACAYOMI,"Macayo Margen Izquierda, Chis. SGT*",111.4
-93.598889,17.178611,CHIS,MALCP,"NezahualcÛyotl, Chis.",356.7
-92.883333,15.45,CHIS,MAPCP,"Mapastepec, Chis.",474
-92.0025,16.002222,CHIS,MOZCP,"Mozotal, Chis.",258.9
-93.631667,16.493889,CHIS,NVAPALESTINA,"Nueva Palestina, Chis. SGT*",329
-93.150556,17.220556,CHIS,OCOCP,"Ocotepec, Chis.",293.5
-92.3375,16.851111,CHIS,OXCHUC,"Oxchuc, Chis. SGT*",189.8
-91.968056,15.848611,CHIS,PCOCP,"Puente Concordia, Chis.",90.85
-93.458611,17.446111,CHIS,PENCP,"¡ngel Albino Corzo, Chis.",347.4
-93.216667,15.691667,CHIS,PIJCP,"Pijijiapan, Chis.",234.32
-93.186667,16.753889,CHIS,PTECLUBCAMP,"Puente Club Campestre, Chis. SGT*",208.2
-92.649167,16.725278,CHIS,PTEMORELOS,"Puente Morelos, Chis. SGT*",181.4
-93.552778,17.348333,CHIS,RCACP,"RÛmulo Calzada, Chis.",151.4
-92.666667,15.916667,CHIS,REFCP,"Reforma, Chis.",423.63
-93.030278,17.413333,CHIS,REFUGIOCP,"El Refugio, Chis. SGT*",405.9
-93.079167,16.158333,CHIS,REVCP,"RevoluciÛn Mexicana, Chis.",360.4
-92.35,17.566667,CHIS,SAACP,"Salto de Agua, Chis.",528.4
-93.741111,16.699722,CHIS,SANTALUCIAHM,"Santa LucÌa, Chis. SGT*",132
-93.383333,17.425,CHIS,SAYCP,"Sayula, Chis.",353.61
-92.633333,16.733333,CHIS,SCOCP,"Observatorio de San CristÛbal, Chis.",203.4
-92.616667,16.741667,CHIS,SCRCP,"Puente Morelos (San CristÛbal CabaÒas), Chis.",191.22
-92.105556,15.775,CHIS,SDOCP,"Santo Domingo, Chis.",302.83
-92.321944,15.558056,CHIS,SILTEPEC,"Siltepec, Chis. SGT*",322.8
-93.55,17.35,CHIS,SITALA,"Sitala, Chis. SGT*",156.6
-92.916667,17.5,CHIS,SJOTB,"San JoaquÌn, Chis.",495.3
-92.239444,15.775,CHIS,SMICP,"San Miguel, Chis.",301.54
-92.820833,16.938889,CHIS,SNACP,"Santa MarÌa, Chis.",205.4
-92.731389,17.035556,CHIS,SPNICHTALUCUM,"San Pedro Nichtalucum, Chis. SGT*",224.5
-92.266667,14.9,CHIS,TAMCP,"Tapachula (Malpaso), Chis.",658.7
-92.183333,14.9,CHIS,TAPCP,"Tapachula, Chis.",269
-93.383333,17.425,CHIS,TAPILULA,"Tapilula, Chis. SGT*",226.6
-93.529167,15.875,CHIS,TPICP,"Tres Picos, Chis.",257
-93.1,16.761944,CHIS,TUXCP,"Tuxtla Oriente, Chis.",243.75
-93.133333,16.75,CHIS,TXOCP,"Observatorio de Tuxtla GutiÈrrez, Chis.",275.32
-92.147222,15.091111,CHIS,VTACANA,"Volc·n Tacana, Chis. SMN*",287.6
-93.330556,17.116667,CHIS,YAMCP,"YamonhÛ, Chis.",260.28
-91.729722,16.909167,CHIS,YAQUINTELA,"Yaquintela, Chis. SGT*",123.6
-92.050556,16.116389,CHIS,ZAPALUTA,"Zapaluta, Chis. SGT*",39.8
-100.837222,28.344444,COAH,ADLCL,"Allende, Coah.",291.4
-101.057222,29.446944,COAH,AMSCL,"Internacional La Amistad, Coah.",172.11
-100.929722,25.561111,COAH,ARACL,"Ramos Arizpe Aeropuerto, Coah.",37.11
-101.116667,29.15,COAH,CBRCL,"Cabeceras, Coah.",170
-102.064444,26.983333,COAH,CCGCL,"Cuatro CiÈnegas, Coah.",140.51
-100.950278,29.327778,COAH,CDACL,"Ciudad AcuÒa, Coah.",236.01
-100.661111,26.844444,COAH,CDLCL,"Candela, Coah.",175.01
-100.95,29.213611,COAH,CNTCL,"El Centenario, Coah.",307.5
-103.469167,25.542222,COAH,CYTCL,"Coyote, Coah.",197.82
-100.920833,25.436111,COAH,ESLCL,"E. C. Saltillo, Coah.",142.3
-103.262778,25.773889,COAH,FIMCL,"Francisco I. Madero, Coah.",188.01
-100.832222,28.82,COAH,LFGCL,"La Fragua, Coah.",290.85
-101.4225,26.908333,COAH,MCVCL,"Monclova, Coah.",197
-101.711389,28.013056,COAH,MORELOSMUZQUIZ,"Morelos M˙zquiz, Coah. SMN*",226.6
-101.33,27.92,COAH,NUEVAROSITA,"Nueva Rosita, Coah. SMN*",224.25
-102.181667,25.440833,COAH,PARCL,"Parras, Coah.",169.8
-100.5325,28.706667,COAH,PNGCL,"Piedras Negras, Coah.",281.3
-101.002222,27.422222,COAH,PRSCL,"Progreso, Coah.",132.01
-100.634444,28.898611,COAH,RioSanRodrigoC,"Rio San Rodrigo cerca El Moral. Piedras Negras Coah., CILA*",385.75
-100.575556,25.273333,COAH,SAACL,"San Antonio de las Alazanas, Coah.",127
-101.016667,25.376389,COAH,SALCL,"Observatorio de Saltillo, Coah.",284.211
-100.730833,29.071944,COAH,SANDIEGOC,"San Diego Jimenez, Coah. CILA*",457.25
-101.122778,27.846667,COAH,SBNCL,"Sabinas, Coah.",304.03
-100.953889,29.034167,COAH,SMGCL,"San Miguel, Coah.",237.5
-103.699722,27.285278,COAH,SMJCL,"Sierra Mojada, Coah.",206
-102.979444,25.7575,COAH,SPECL,"San Pedro, Coah.",174.45
-101.016667,25.376389,COAH,STOCL,"Saltillo, Coah.",181.1
-103.45,25.541667,COAH,TORCL,"Observatorio de TorreÛn, Coah.",305.32
-100.616111,27.515,COAH,VCRCL,"Venustiano Carranza, Coah.",155.51
-100.898889,29.033889,COAH,ZPTCL,"Zapata, Coah.",246.1
-103.611389,19.248611,COL,BVSCM,"Buena Vista, Col.",273.52
-103.723611,18.754722,COL,CDOCM,"Cerro de Ortega, Col.",118.4
-103.702778,19.295,COL,CHNCM,"El Chanal, Col.",373.04
-103.6325,18.813056,COL,CLLCM,"Callejones, Col.",193.43
-103.757222,19.3175,COL,CMLCM,"Comala, Col.",330.93
-103.804167,19.2125,COL,CQMCM,"Coquimatl·n, Col.",246.55
-103.6,19.325,COL,CUACM,"CuauhtÈmoc, Col.",199.9
-103.884444,19.111389,COL,DJLCM,"Derivadora Jala (Madrid), Col.",143.56
-103.866389,19.17,COL,LAECM,"La Esperanza, Col.",132.3
-103.774167,18.809167,COL,LDACM,"Laguna de Amela, Col.",62.53
-103.725278,19.223333,COL,LPSCM,"La Posta, Col.",158.59
-104.297778,19.069167,COL,MANZANILLOmar,"Manzanillo, Col. SEMAR*",188.33
-104.318333,19.044444,COL,MNZCM,"Manzanillo, Col.",260.51
-103.816667,19.266667,COL,PNTCM,"PeÒitas, Col.",186.4
-103.725278,19.223333,COL,RDRCM,"Radar, Col.",197.5
-103.700833,19.408333,COL,SCHCM,"Suchitl·n, Col.",135.1
-103.9175,19.463611,COL,SMANANTLANI,"Sierra Manatl·n 1, Col. SMN*",85.6
-103.882778,18.925556,COL,TCMCM,"Tecom·n, Col.",91.52
-103.396667,18.967222,COL,TRJCM,"Solidaridad, Col.",174.32
-103.663333,19.2775,COL,TRPCM,"Trapiche, Col.",191.62
-99.210278,19.218611,DF,AJSDF,"Ajusco, Cd. de MÈx.",217.42
-99.171667,19.453333,DF,CBIDF,"Escuela Naional de Ciencias BiolÛgicas IPN, Cd. de MÈx. SMN*",66.31
-99.180556,19.346667,DF,CCUDF,"Centro Universitario, Cd. de MÈx.",212.37
-98.999444,19.357222,DF,CDMDF,"C·rcel de Mujeres, Cd. de MÈx.",111.01
-99.1125,19.407778,DF,CDVDF,"Ciudad Deportiva, Cd. de MÈx.",126.73
-99.1375,19.516667,DF,CEADF,"Campamento Amealco, Cd. de MÈx.",110.85
-99.208333,19.155556,DF,CFSDF,"Caseta Forestal, Cd. de MÈx.",201.92
-99.1375,19.469722,DF,CMTDF,"Cien Metros, Cd. de MÈx.",108.48
-99.183333,19.486389,DF,CMYDF,"Campamento Mecoaya, Cd. de MÈx.",111.52
-99.19,19.3375,DF,CONAGUAOFC,"Conagua Oficinas Centrales, Cd. de Mex. SGT*",188.5
-99.09,19.190278,DF,CTNDF,"San Salvador Cuautenco, Cd. de MÈx.",140.97
-99.09,19.484167,DF,CYLDF,"Coyol, Cd. de MÈx.",101.35
-99.205,19.3,DF,DATDF,"DesviaciÛn Alta, Cd. de MÈx.",80.3
-99.131389,19.431111,DF,DDFDF,"Gobierno del D.F., Cd. de MÈx.",87.37
-99.309167,19.313333,DF,DTLDF,"Desierto de los Leones, Cd. de MÈx.",251.18
-99.15,19.383333,DF,DVLDF,"Del Valle, Cd. de MÈx.",191.75
-99.151944,19.300556,DF,EAZDF,"Estadio Azteca, Cd. de MÈx.",163.83
-99.286389,19.3625,DF,EYQDF,"El Yaqui, Cd. de MÈx.",173.7
-99.352222,19.295,DF,EZCDF,"El Zarco, Cd. de MÈx.",270.79
-99.091667,19.478056,DF,GCNDF,"km 6+250 (Gran Canal), Cd. de MÈx.",125.6
-99.2625,19.308056,DF,HYTDF,"Huayatla, Cd. de MÈx.",165.63
-99.066667,19.377778,DF,LU4DF,"Lumbrera 4 RÌos, Cd. de MÈx.",100.57
-99.3,19.340556,DF,LVNDF,"La Venta, Cd. de MÈx.",247.14
-99.283333,19.216667,DF,MAGDF,"Monte Alegre, Cd. de MÈx.",301.24
-99.133889,19.403333,DF,MCRDF,"Marcos Carrillo, Cd. de MÈx.",214.62
-99.026944,19.187222,DF,MLPDF,"Milpa Alta, Cd. de MÈx.",10.67
-99.233056,19.187778,DF,MZTDF,"Calle Mezontepec (Abasolo), Cd. de MÈx.",172.7
-99.096389,19.316389,DF,OCSDF,"Organismo de Cuenca AVM Sur, Cd. de MÈx.",102.61
-99.100278,19.379167,DF,PBADF,"Planta de Bombeo Aculco, Cd. de MÈx.",31.49
-99.057778,19.433333,DF,PBCDF,"Planta de Bombeo Churubusco L., Cd. de MÈx.",164.09
-99.119444,19.486667,DF,PBLDF,"Planta de Bombeo Lindavista, Cd. de MÈx.",112.76
-99.037778,19.38,DF,PBODF,"Planta de Bombeo U. E. de Oriente, Cd. de MÈx.",126.24
-99.170556,19.435556,DF,PBTDF,"Planta de Bombeo Tizoc, Cd. de MÈx.",112
-99.2,19.413056,DF,PCHDF,"Puerta Chapultepec, Cd. de MÈx.",138.69
-99.097222,19.455833,DF,PGNDF,"Planta Generadora 101, Cd. de MÈx.",144.26
-99.076389,19.336944,DF,PLEDF,"Planta de Tratamiento La Estrella, Cd. de MÈx.",108.2
-99.068333,19.420278,DF,PLMDF,"Planta de Bombeo LÛpez Mateos, Cd. de MÈx.",127.55
-99.126389,19.365278,DF,PMLDF,"Planta de Bombeo Municipio Libre, Cd. de MÈx.",142.25
-99.090833,19.246389,DF,PNTDF,"Planta Nativitas, Cd. de MÈx.",132.08
-99.154444,19.513056,DF,PRMDF,"Planta de Tratamiento RÌo Magdalena, Cd. de MÈx.",176.77
-99.154444,19.513056,DF,PRRDF,"Planta de Tratamiento RÌo Remedios, Cd. de MÈx.",94.49
-99.023056,19.299167,DF,PSCDF,"Planta de Tratamiento Santa Catarina, Cd. de MÈx.",81.79
-99.05,19.233333,DF,PSLDF,"Planta San Luis, Cd. de MÈx.",42.41
-99.163889,19.468889,DF,PSNDF,"Planta de Bombeo Nueva Santa MarÌa, Cd. de MÈx.",120.9
-99.171111,19.263056,DF,PSPDF,"Pueblo San Pedro M·rtir, Cd. de MÈx.",74.42
-99.190278,19.509167,DF,PTRDF,"Planta de Tratamiento Rosario, Cd. de MÈx.",125.7
-99.126111,19.285833,DF,PVCDF,"Planta de Bombeo Villa Coapa, Cd. de MÈx.",107.96
-99.143056,19.331944,DF,PXTDF,"Planta Xotepingo, Cd. de MÈx.",173.49
-99.194167,19.296111,DF,RBTDF,"Rebombeo Bosque Tlalpan, Cd. de MÈx.",210.57
-99.17,19.4,DF,RCMDF,"Radio ComunicaciÛn, Cd. de MÈx.",160.79
-99,19.166667,DF,SANDF,"Santa Ana, Cd. de MÈx.",71.61
-99.275,19.328611,DF,SBADF,"San Bartolo Ameyalco, Cd. de MÈx.",191.24
-99.028889,19.338333,DF,SCMDF,"Santa Cruz Meyehualco, Cd. de MÈx.",97.3
-99.122222,19.572222,DF,SGDDF,"Sierra Guadalupe, Cd. de MÈx.",69.34
-99.066667,19.466667,DF,SJADF,"San Juan de AragÛn, Cd. de MÈx.",125.43
-99.009722,19.281389,DF,SPPDF,"San Pedro Tl·huac, Cd. de MÈx.",64
-98.960556,19.320833,DF,SSCDF,"SubestaciÛn ElÈctrica Santa Catarina, Cd. de MÈx.",114.03
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de MÈx.",107.43
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de MÈx.",150.63
-99.246389,19.333889,DF,TELDF,"Tanque el Lienzo, Cd. de MÈx.",199.39
-99.098889,19.385556,DF,TEZDF,"Tezontle, Cd. de MÈx. SMN*",94.74
-99.211667,19.399167,DF,TNGDF,"Tri·ngulo, Cd. de MÈx.",153.44
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de MÈx.",126.99
-99.084722,19.440833,DF,TPNDF,"Tanque PeÒÛn, Cd. de MÈx.",140.95
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de MÈx.",207.04
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de MÈx.",148.09
-99.228611,19.436389,DF,TSJDF,"Tanque San JoaquÌn, Cd. de MÈx.",160.78
-99.264444,19.359722,DF,TSLDF,"Trif. Santa LucÌa, Cd. de MÈx.",184.89
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de MÈx.",123.19
-99.211667,19.510278,DF,VDCDF,"Vaso de Cristo, MÈx.",126.74
-104.066111,25.263333,DGO,AM2DR,"AgustÌn Melgar, Dgo. SMN*",7.75
-104.493889,26.226389,DGO,APRDR,"Ing. BenjamÌn Ortega Cantero, Dgo.",148.54
-104.7,24,DGO,CAGDR,"Campo AgrÌcola, Dgo.",145.62
-104.8,24.516667,DGO,CB2DR,"Caboraca (hidro), Dgo.",200.74
-104.810278,24.538333,DGO,CBRDR,"Caboraca, Dgo.",203.84
-104.123333,26.521667,DGO,CEBDR,"Ceballos, Dgo.",191.02
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",214.2
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",196.31
-103.698889,24.871944,DGO,CNCDR,"CuencamÈ, Dgo.",97.8
-104.75,24.5,DGO,CNTDR,"Canatl·n, Dgo.",347.8
-104.666667,24.033333,DGO,DRGDR,"Durango, Dgo.",130
-103.960278,24.001667,DGO,FV2DR,"Francisco Villa (hidro), Dgo.",177.51
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",184.02
-103.773611,25.270833,DGO,FZRDR,"Francisco Zarco, Dgo.",154.33
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",290.08
-105.955556,25.934722,DGO,GNCDR,"Guanacevit, Dgo.",220.03
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",281.31
-104.751944,23.960278,DGO,GVHDR,"Guadalupe Victoria, Dgo. (hidro)",280.33
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",101.2
-105.015833,25.594167,DGO,LCRDR,"L·zaro C·rdenas, Dgo.",153.16
-103.283889,25.068056,DGO,LFLDR,"La Flor, Dgo.",163.02
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",164.3
